latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,hysteresis,joule
1.2989243,2.931849,0.57690614,0.0,2.045367,2.5377471,1.539916,3.5373294,0.0,2.028346,1.9474247,1.4490373,1.7831835,0.0,0.0,2.844252,2.773295,2.5895407,1.5492247,1.556412,1.1438315,0.64847547
4.4682193,2.9779406,0.65149915,0.0,3.706634,2.24791,2.0766373,2.7714806,0.0,0.67374045,5.682094,1.1347089,1.315685,0.0,0.0,2.9717338,3.2769074,3.3398714,1.5481703,2.2767944,-0.83086246,-0.8191389
1.7679474,1.9552717,1.182164,0.0,2.5026634,2.1536486,1.5112752,0.7367636,0.0,1.5223603,3.1709578,1.9167587,1.3713527,0.0,0.0,2.4402082,1.6238743,2.9309247,0.7454626,2.524324,-0.33521464,-0.53498936
2.107209,2.2346215,0.87960684,0.0,1.0916888,1.0709394,4.2330375,2.1030116,0.0,2.396807,1.233075,1.909015,2.3497207,0.0,0.0,2.300973,2.7603924,3.1896472,2.6982915,3.1344795,0.3365325,-0.054610904
4.2795095,3.2392526,0.73510087,0.0,1.1572529,2.186465,2.8472912,1.5231992,0.0,1.2886806,3.1512656,1.3299861,0.97009844,0.0,0.0,3.0078087,1.451354,3.7108989,1.8305746,3.1394823,-0.9219972,-0.6157537
1.7881421,3.7279682,0.9171628,0.0,3.740173,3.9218528,2.5910156,3.432436,0.0,2.371135,4.3286467,1.8716416,2.2393076,0.0,0.0,1.7840341,3.7326403,2.3651252,2.7448697,1.2029065,-1.2134553,-1.0760719
2.7307706,2.5947778,0.7123578,0.0,0.5272071,1.0466349,2.3794785,3.1729152,0.0,2.3786187,1.0806078,0.92318857,1.4935138,0.0,0.0,2.3098273,2.2682178,3.5670607,1.6907351,2.3614714,1.3643754,1.340993
1.3063765,1.1682664,1.283507,0.0,3.2173061,2.5268133,0.91330236,2.1733992,0.0,1.4818708,4.4222655,1.6774544,2.3726714,0.0,0.0,1.9153675,2.8106947,3.5243661,1.4245065,4.1513367,0.28589207,0.26278406
3.615479,0.5663912,1.4014555,0.0,3.3036227,0.70528007,1.8420084,1.7158527,0.0,1.6102569,4.2916894,1.199414,1.42098,0.0,0.0,1.6485661,2.6405623,4.486529,2.4437416,2.846113,-0.3380455,0.10362244
1.2411312,2.4141097,1.4445482,0.0,5.178251,2.4742,1.1388766,2.436192,0.0,1.7139347,4.2496777,1.112556,2.5051892,0.0,0.0,2.7221713,3.037692,2.6858366,2.1514494,3.2755299,-0.10119886,-0.5474215
3.327002,3.277772,1.3956212,0.0,2.4816363,0.80461675,3.910861,1.0394511,0.0,1.0829672,3.2649407,1.368408,0.9308202,0.0,0.0,2.2194195,2.7420397,3.4667392,2.3179812,3.2111435,-0.20537303,-0.5337632
1.9414549,2.5785515,0.6350987,0.0,3.975441,3.0567935,2.326289,1.8510387,0.0,1.7274306,2.5395858,1.6450799,2.2092347,0.0,0.0,1.7847481,4.8642244,2.8603497,1.8913561,1.5702262,0.40921867,-0.094004236
