latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,hysteresis,joule
-1.3044027,3.0457754,3.641357,-0.5780128,0.8950816,1.239121,1.7219009,-5.6389427,5.1856856,2.6127915,1.8663647,-2.2737656,-0.93399805,0.20671436,0.23956919,-1.089632,0.9183023,2.23072,0.15061481,-2.8768263,0.465549256,0.773826114
-0.5814632,0.5916381,1.458152,1.502834,1.1061713,1.2214764,2.9271803,-3.7444367,4.442705,1.8144324,0.41957852,-0.97930753,-0.29963264,-0.029342355,-0.06484358,0.1468385,-0.6552923,1.7213066,0.7880818,-2.449966,-0.547470109,-0.829084081
-1.2942363,1.179253,1.3836299,0.7104053,0.48578227,-0.057186425,1.7768314,-3.5720723,2.7559004,1.3930745,1.1541314,-2.039628,-1.5724326,-0.6635983,-0.20205404,-0.80591494,-1.1711787,2.2199216,0.020420887,-2.5602663,-0.510109021,-0.56942343
0.15298626,1.3533571,1.4829006,-0.9092268,0.9636161,0.7233003,1.5410181,-4.433049,3.8043675,2.3005512,0.35612768,-0.6627149,0.47894293,0.37382078,-1.4711101,0.08812715,0.8767323,1.0220528,-0.060106385,-2.9515908,0.992518734,0.796047522
-1.383042,0.10101008,1.8000636,0.22147965,0.9526475,0.67485553,0.9170429,-4.740971,2.7514646,1.7092183,1.3948083,-1.9655912,-0.011526845,0.8385213,-1.5068338,0.41692078,-0.9253548,1.8428106,-0.7870969,-3.0679848,1.913098352,1.802659031
-1.7427738,1.1172385,0.7672657,-0.8597875,0.9987992,-0.13708544,0.8350839,-5.1085725,2.7735147,2.9851582,1.7121712,-3.0729375,-0.619237,-0.73059267,-2.3523164,-0.48285964,-0.27681994,2.749996,-1.4524324,-4.575775,0.092119243,0.28284944
-0.25393355,0.6316292,1.9069798,-0.1219049,-0.2867424,0.7453954,1.506164,-5.0851984,3.560275,0.8703329,1.2869225,-2.1603818,0.51263463,-0.091049425,-0.87461174,0.6104133,-0.24271265,2.4085643,0.5485544,-2.4126043,0.799129601,0.989458781
-1.1674157,0.9328276,0.22301948,0.21461576,1.1985404,0.85629934,3.021563,-2.8867438,3.7423732,3.1170444,0.9859394,-3.2270226,0.77835107,-0.9512934,-0.47158712,-1.2600579,-0.03134826,1.3322471,0.0960887,-3.1524987,-1.198973491,-1.065848684
-0.6809228,2.2692819,2.3656988,-0.14506659,1.7038047,2.589517,3.4826274,-4.7896934,4.4637527,3.3519804,1.5120435,-1.5993605,0.25478527,-1.4536861,-0.80946213,-1.6624074,0.9829134,0.12731314,0.0657417,-3.5333874,-1.098879425,-1.058318732
0.33803785,1.6850986,1.2899982,0.04410035,0.7427322,1.4001958,1.1131951,-3.992725,3.1726754,0.6971516,0.75351965,-0.8551712,-0.3338562,-1.0126733,-1.0093806,0.25209606,0.53742284,1.5773075,1.4919444,-2.2533138,0.583702428,0.350456459
-1.664506,0.115832135,2.0099874,2.0349119,0.90056795,0.9580937,1.6982892,-3.8185737,2.544956,2.1891177,0.4389892,-1.47988,-0.40161964,0.76902443,-1.0892851,-0.47705814,-2.1334062,2.238256,0.2438316,-3.5215383,-0.470912364,-0.817053816
-1.0971118,0.73713255,1.06071,0.67239445,2.0997312,1.3130555,1.2690349,-4.137246,3.4582467,1.0323247,1.2303587,-1.71133,-0.26551887,0.60052115,-1.1322882,0.74975276,-0.67273724,1.454819,0.6193329,-2.4487722,2.099561262,1.741354819
-0.68749946,1.3094648,2.2522008,-0.7377807,-0.24965152,-0.01464691,2.0989795,-4.0352826,3.3351111,3.009017,0.67920375,-2.129907,0.3740411,0.25090975,-0.35480744,-1.377831,0.12036305,1.5957078,-0.6372394,-3.037243,-0.66444751,-0.223834641
-0.12523054,0.9478127,0.59175754,-0.8439474,0.72771853,0.25373635,1.3549078,-3.4041357,3.5724087,2.0173616,-0.57925236,-1.4616182,0.6128184,0.031810902,-2.3501992,-0.65564686,-0.019574592,1.4037944,0.12082367,-2.6698656,-0.225852773,-0.222318505
-1.3206408,1.8576376,1.3021502,0.80518675,0.17810827,0.15464604,2.000227,-3.5079017,1.1577357,2.3217812,1.4033098,-3.8777537,-0.3550235,-0.9912472,-0.6400852,-2.2269685,-1.5601797,2.248052,1.6095723,-4.350765,-0.91589982,-0.88662997
-0.73235327,0.62491,2.4686432,-0.039381176,0.067078285,1.1290007,1.7150053,-4.0893545,3.8060732,1.9999061,0.37211612,-1.5848242,0.8940896,0.879334,-0.8109972,-0.58705884,-0.17325819,1.4826456,-0.097826555,-2.1372597,0.32525707,0.027263572
0.8991879,1.7377506,0.6752628,-0.04186015,1.5405073,0.6746754,2.1417823,-5.474421,5.523118,1.7104552,-0.61412764,-1.3112229,0.5995274,-0.0035443958,-2.5550601,0.7232455,-0.067833796,2.2360787,2.5622375,-3.8041792,1.528795637,1.533335897
-1.6400969,1.3705153,1.5034454,0.4452127,1.7180045,2.263345,0.9622155,-4.0187764,3.62835,1.3088801,1.8909554,-2.2908158,-0.3984874,-0.66359633,-0.8370878,-0.096452266,0.22929025,1.8555424,0.31813762,-2.20592,0.880433818,0.419131574
-0.472161,1.2999777,1.7499471,0.022732962,0.8298193,2.4407806,2.363853,-3.3785055,4.082016,3.1090121,0.5220884,-1.9746356,1.7854848,-0.6498777,-1.0420429,-1.4237838,1.0826279,0.9292912,0.8791416,-2.8987076,-1.028465754,-1.021661106
-0.69507253,2.3133504,1.827477,0.5389718,0.7696657,0.66661584,2.372867,-3.1790085,3.2378936,2.2937837,0.7926829,-2.5491464,0.09440847,-0.13289627,0.57775193,-1.7941189,-0.06301962,1.4570765,1.8728076,-2.893495,-0.674435392,-0.676602763
-0.57216567,1.4387147,2.4521446,0.08412159,-0.40970486,0.7341102,0.7929334,-4.6165233,2.2403147,2.0860033,1.5091782,-1.8772268,0.5102616,0.2138715,-0.38506776,-0.13624391,0.31880283,2.633112,0.8948076,-3.6319208,0.35130294,0.512085689
-0.71534896,1.5383792,0.85903066,0.4135722,1.8271995,1.5975127,0.42977902,-4.0840607,2.2336845,2.5377038,1.2932036,-1.3013686,0.5651619,-0.058716856,-1.8855407,0.5204155,0.6326232,1.8831592,1.2769638,-4.445747,1.190767689,0.654718472
0.14748001,1.9960247,0.8888404,-1.1386694,1.0377457,1.0924408,1.5811417,-4.581657,4.4867015,1.0490121,-0.50714725,-2.8237925,0.39604977,-0.8625252,-3.1166425,-1.4559736,-0.56405795,1.4503089,1.7637033,-2.5608358,-0.28707116,0.646567089
-1.5988705,0.69721663,0.7591158,0.25518999,0.30972552,0.52641773,1.6106418,-3.7900097,2.2057958,3.179548,1.1361344,-2.4225042,-0.64945614,-1.7856334,-2.0103807,-1.2615421,-0.5854341,2.6459446,-1.1429875,-4.377197,-1.229918696,-1.055875339
