latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,hysteresis,joule
1.8230562,0.34805587,-1.6088947,-0.29207963,2.1686168,2.240092,3.3616014,-0.28504708,-3.021004,0.8562608,-0.5390801,-0.27068913,-1.7766162,-1.4959214,0.15140705,-0.4319963,-1.2853734,1.3398882,-2.6811204,-0.638983,-1.121605359,-0.980227963
1.0875568,0.9030951,-0.6646428,0.8656357,-0.65208244,1.3664019,2.2899125,1.3970373,-1.3068426,-0.9448656,-1.9693494,-2.4058142,-1.101711,-1.6374125,1.8644753,0.5270779,-1.3738093,-1.2750448,0.38630757,-0.630788,1.135647926,0.631275965
0.8507975,-0.21584542,-1.4665563,-0.6588086,1.8521852,2.3819058,3.1518655,-0.105191424,-1.2703301,-0.33584493,-1.3423988,-0.6954216,-1.8841758,-1.0360862,0.3080722,-0.65822715,-1.8285329,0.05033887,-2.125456,-0.3501389,0.351668809,1.105551886
1.1001973,0.7149353,-1.1899004,0.38867334,1.5093086,1.8111426,1.7890517,-0.4321632,-2.0012255,-0.050375987,-0.7832004,-0.05702439,-1.3550661,-1.2055036,0.57668173,0.3888672,-0.24663734,0.82427746,-1.6414846,-1.0331913,-0.813968533,-0.880936463
1.2334635,0.50195456,-0.92886317,1.1854727,-0.936419,1.5578144,2.997167,1.1770167,-1.1343504,-1.4576142,-1.9873403,-2.0623698,-1.2533101,-1.9958783,1.7425236,0.5198175,-1.1336138,-1.2258403,0.42365754,-0.5406811,1.463619176,1.047807469
1.5959516,1.000429,-1.81411,0.2556931,2.5921783,2.4355059,2.4760191,-0.619677,-3.4651613,-0.0024218978,-0.9734419,0.09740935,-2.3119216,-1.6451011,0.39954546,-0.25616348,-0.6618729,1.4946847,-2.5363045,-1.3727835,-1.10275794,-1.03168243
1.6041377,-0.9149816,-1.4922367,-0.075126134,1.9463413,2.648977,3.6185834,-0.20453683,-2.0935931,0.41261542,-1.81122,-0.02243536,-1.7183692,-2.2380717,0.39326498,-0.6933824,-2.5559318,0.6667614,-2.3078506,-0.57179904,0.738394969,1.56261867
1.965032,0.4416238,-1.9178873,0.996708,1.3754568,2.0415804,3.8138752,-0.08096968,-3.696561,0.44471923,-0.37869942,-0.21072812,-1.6549733,-2.7784588,0.43061066,0.40599835,-0.49229193,1.291721,-2.070018,-0.9368993,-1.417176576,-1.12175767
1.984995,0.906451,0.0022945032,-0.6766057,0.07548242,1.4083093,2.2782617,0.13884592,-0.91430473,-0.1601727,-1.3325039,-2.5444582,-1.0849335,-0.025434323,1.4272853,0.6481817,-0.7969127,-0.5587058,-1.0829809,-1.1860057,-1.091429566,-0.892713533
0.08263285,0.46003598,-1.8085957,1.5747237,1.0615728,1.7374393,2.290034,0.7331579,-2.232643,-0.6637217,-1.2663461,0.24947284,-1.5090601,-2.5041707,1.0005417,-0.06542232,-1.196567,0.32173222,-0.45848697,-0.3504967,1.417414038,0.949601052
