latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,hysteresis,joule
0.85404384,-1.6529243,2.3277009,-0.5786388,2.9404926,2.726732,0.06395415,-0.78824097,0.8060126,0.68881214,-3.3143396,0.10548663,3.5244064,-0.45027,-0.81554145,0.67384577,1.165013,-2.5742311,2.578101,-2.3817668,-0.92340636,-0.9935925
1.3060404,-2.4989152,1.9250281,0.87427694,-0.19666013,1.0428501,-0.54041445,1.115728,1.7317132,0.44923237,-3.7006423,1.3147422,2.4799173,-0.08274702,-0.3713311,-0.069879234,1.2606508,-3.7188425,2.6855133,-2.1444166,-0.20274845,0.09022507
1.6389347,-1.0003674,2.8302855,0.08053304,0.03136082,2.5685124,-1.5715678,1.1692168,0.17491734,-0.66605145,-3.5880861,0.44555643,1.8661703,-0.39985275,-0.77139306,0.23905046,-0.7535246,-3.8481808,2.5575187,-2.0460482,-0.92047167,-0.33507618
-0.67828304,-1.3084518,1.750062,0.032381445,0.9344919,2.017648,-0.27077955,1.7164974,1.0927329,0.79256606,-1.6006236,-0.8814114,2.6034582,1.5980824,-0.019078195,0.7858145,1.564558,-2.1047316,3.3907044,-1.0948038,1.1438315,0.64847547
1.6508592,-2.0013719,3.2681704,0.8116483,1.7261091,1.2323921,-1.7514802,1.2739289,1.521706,0.12968147,-4.0087447,0.15242913,2.0554366,-0.20803308,-1.2857803,-0.6947334,0.8605605,-3.8119757,2.7943873,-2.103098,-0.83086246,-0.8191389
0.5176889,-2.4003346,1.9281178,0.20317033,-0.2406547,2.0226555,-0.42946288,0.6342526,1.0069687,1.1505708,-2.1333015,0.26061425,1.89072,-0.5699663,-0.2775945,-0.9296955,0.020571224,-2.0803652,2.9051342,-1.5597926,-0.33521464,-0.53498936
-0.57797235,-1.6424779,2.9591382,0.11669515,1.5267342,3.6366699,2.1667948,1.0414522,0.9837129,0.37954652,-1.6782774,0.11146511,4.1564507,-1.4985968,0.5066088,1.5973736,0.50496066,-2.4750776,2.9497917,-1.0139502,0.3365325,-0.054610904
0.33296412,-1.6092936,1.9708618,0.2272455,0.96946615,2.3040233,0.2991652,0.36352387,0.4300225,0.2897018,-3.1521006,1.0452855,1.8655788,-1.2999674,-0.24587514,1.2427912,0.83299583,-3.1892617,2.6154406,-3.2373443,-0.9219972,-0.6157537
-0.09089861,-2.272622,3.7899554,-0.6437439,1.8955699,1.84143,-0.25374183,2.6758518,1.3461804,1.4872775,-3.2844172,-2.3214173,2.4406333,0.8924885,-0.65750515,-0.9010531,2.2377088,-2.124909,3.9874802,-0.8274293,-1.2134553,-1.0760719
-0.67942476,-0.9212757,1.3452574,0.17291981,0.86778075,2.7038646,1.0304856,1.4479214,0.84055483,-0.5247204,-1.9601754,-0.15337071,2.8025434,-0.03338054,0.56337553,2.4590573,0.7477781,-2.9974945,2.3894343,-1.4382026,1.3643754,1.340993
1.4161587,-2.574338,2.2497504,0.7548472,-0.5958759,1.0342821,-0.09134683,1.4837257,1.6288786,1.3881993,-3.3061047,-0.017883394,3.1489832,-0.1906538,0.6910088,-1.7037547,0.11410146,-2.5436327,3.5491712,-0.7772147,0.28589207,0.26278406
2.1103828,-1.7288921,2.7877781,1.0893872,0.5984063,2.034262,-0.12146959,1.260862,0.45062497,0.099022165,-3.3340821,-0.5428292,2.6454399,-1.3342245,0.24632257,-0.7386404,-1.0216501,-3.8593543,1.6241202,-0.7101988,-0.3380455,0.10362244
1.3999065,-3.0994985,2.2477431,0.06859357,0.586942,1.7601168,-0.96230316,1.5838039,1.3441187,1.6273587,-3.1684754,-0.98138046,4.222818,1.0887388,-0.55733764,-2.3140788,1.0076104,-2.6183171,2.8154387,-0.5901263,-0.10119886,-0.5474215
0.3354557,-1.7357318,2.5711308,-0.11387089,1.9305686,2.6993499,0.6319494,-0.1651198,1.3459269,0.04737367,-3.3412163,0.38948607,3.123646,-1.9292327,-0.67344224,-0.035593376,-0.2457003,-2.8458838,2.1477306,-1.6386294,-0.20537303,-0.5337632
0.033349074,-1.0559586,3.474418,-0.3756132,1.2273128,2.5550892,-0.93837035,2.7028084,0.88866335,0.44703802,-2.301758,-1.0433139,3.8799858,-0.0013946146,-0.84307015,-1.5494099,0.5793488,-0.9930813,3.5283027,-0.90329194,0.40921867,-0.094004236
0.61712724,-1.7121289,1.1578677,-0.86161554,1.6871933,2.7620263,-0.062959954,0.18777218,0.54668343,0.35742217,-2.7881384,-0.64458334,3.249408,0.75937504,-0.7489041,1.0496153,1.7464992,-2.4188972,1.4903659,-1.6589026,-0.008050661,-0.48272598
-0.235576,-2.9261656,1.4005964,-0.5766704,1.6455593,3.574254,2.172655,0.82015896,0.8672465,0.8865256,-2.6562824,-0.7597388,3.5463843,-0.21263382,0.14525032,2.5809288,2.9531605,-2.6573129,2.1532211,-2.155314,-0.5219345,-0.81158346
-1.288961,-2.245634,3.252196,-0.3561565,0.6935621,4.0848684,0.3812108,2.4639485,0.711497,0.9738354,-0.9646809,-1.276696,3.9542842,0.48285478,-0.53242373,-0.20817831,0.3034113,-2.600023,3.3521554,-0.18747294,0.1445806,-0.3401817
